,region,department,overseas,city,station,latitude,longitude
386,BOURGOGNE-FRANCHE-COMTE,CÔTE-D'OR,False,DIJON,Dijon Péjoces&FR26005,47.307368,5.065881
387,BOURGOGNE-FRANCHE-COMTE,CÔTE-D'OR,False,DAIX,Daix&FR26010,47.3456,5.002377
388,BOURGOGNE-FRANCHE-COMTE,NIÈVRE,False,SAINT-BRISSON,Morvan&FR26012,47.274762,4.099476
389,BOURGOGNE-FRANCHE-COMTE,CÔTE-D'OR,False,DIJON,Dijon Trémouille&FR26014,47.325744,5.041056
390,BOURGOGNE-FRANCHE-COMTE,YONNE,False,SENS,Sens&FR26016,48.200436,3.2773
391,BOURGOGNE-FRANCHE-COMTE,NIÈVRE,False,NEVERS,Nevers&FR26017,46.996828,3.171092
392,BOURGOGNE-FRANCHE-COMTE,YONNE,False,AUXERRE,Auxerre&FR26019,47.800575,3.576189
393,BOURGOGNE-FRANCHE-COMTE,CÔTE-D'OR,False,NUITS-SAINT-GEORGES,Nuits-Saint-Georges&FR26035,47.137231,4.950573
394,BOURGOGNE-FRANCHE-COMTE,CÔTE-D'OR,False,DIJON,Dijon-Transvaal&FR26043,47.315459,5.040202
395,BOURGOGNE-FRANCHE-COMTE,DOUBS,False,LE GRATTERIS,Le Gratteris&FR26114,47.182173,6.139338
396,AUVERGNE-RHONE-ALPES,ISÈRE,False,ROUSSILLON,ROUSSILLON&FR27002,45.36782,4.805147
397,AUVERGNE-RHONE-ALPES,ISÈRE,False,LES ROCHES-DE-CONDRIEU,ROCHES DE CONDRIEU&FR27003,45.454517,4.766528
398,AUVERGNE-RHONE-ALPES,ISÈRE,False,SABLONS,Sablons&FR27005,45.321845,4.770702
399,AUVERGNE-RHONE-ALPES,ISÈRE,False,BOURGOIN-JALLIEU,Bourgoin-Jallieu&FR27007,45.60822,5.270872
400,AUVERGNE-RHONE-ALPES,ISÈRE,False,LIEUDIEU,Plateau de Bonnevaux&FR27010,45.4609,5.181081
401,AUVERGNE-RHONE-ALPES,ISÈRE,False,SALAISE-SUR-SANNE,A7 Salaise Ouest&FR27011,45.344078,4.807481
402,HAUTS-DE-FRANCE,PAS-DE-CALAIS,False,HARNES,Harnes Serres&FR28010,50.44914,2.9
403,HAUTS-DE-FRANCE,PAS-DE-CALAIS,False,SAINT-LAURENT-BLANGY,St-Laurent-Blangy&FR28022,50.30886,2.807369
404,HAUTS-DE-FRANCE,PAS-DE-CALAIS,False,BÉTHUNE,Bethune Stade&FR28028,50.535385,2.635692
405,HAUTS-DE-FRANCE,PAS-DE-CALAIS,False,VERQUIGNEUL,Noeux-les-Mines&FR28033,50.48972,2.66642
406,HAUTS-DE-FRANCE,PAS-DE-CALAIS,False,ISBERGUES,ISBERGUES&FR28034,50.6257583,2.47322777777777
407,HAUTS-DE-FRANCE,PAS-DE-CALAIS,False,LENS,Lens Varsovie&FR28115,50.428604,2.836111
408,AUVERGNE-RHONE-ALPES,LOIRE,False,ROANNE,ROANNE&FR29423,46.04111,4.074656
409,AUVERGNE-RHONE-ALPES,LOIRE,False,SAINT-ÉTIENNE,SAINT ETIENNE SUD&FR29424,45.42009,4.395422
410,AUVERGNE-RHONE-ALPES,LOIRE,False,SAINT-CHAMOND,SAINT-CHAMOND&FR29426,45.475327,4.515003
411,AUVERGNE-RHONE-ALPES,LOIRE,False,RIVE-DE-GIER,RIVE DE GIER&FR29429,45.533424,4.623939
412,AUVERGNE-RHONE-ALPES,LOIRE,False,LA TALAUDIÈRE,LA TALAUDIERE&FR29439,45.481777,4.429667
413,AUVERGNE-RHONE-ALPES,LOIRE,False,SAINT-ÉTIENNE,ST ETIENNE BD URBAIN &FR29441,45.4479806,4.388763889
414,GRAND EST,MEURTHE-ET-MOSELLE,False,NANCY,Hotel Districal&FR30016,48.685856,6.175111
415,GRAND EST,VOSGES,False,REMIREMONT,Remiremont&FR30018,48.024605,6.585836
416,GRAND EST,VOSGES,False,ÉPINAL,Epinal&FR30019,48.17278,6.452811
417,GRAND EST,MEUSE,False,BAR-LE-DUC,Bar Le Duc&FR30020,48.77586,5.162789
418,GRAND EST,MEURTHE-ET-MOSELLE,False,FLÉVILLE-DEVANT-NANCY,Fléville&FR30021,48.621502,6.194922
419,GRAND EST,MEURTHE-ET-MOSELLE,False,LUNÉVILLE,Luneville&FR30026,48.584824,6.4839
420,GRAND EST,MEURTHE-ET-MOSELLE,False,FROLOIS,Frolois&FR30027,48.565445,6.129578
421,GRAND EST,VOSGES,False,XONRUPT-LONGEMER,Schlucht&FR30028,48.051117,7.011114
422,GRAND EST,VOSGES,False,VITTEL,Vittel&FR30029,48.19361,5.937222
423,GRAND EST,MEURTHE-ET-MOSELLE,False,NEUVES-MAISONS,Neuves-Maisons&FR30030,48.614914,6.107672
424,GRAND EST,MOSELLE,False,HÉMING,Heming&FR30032,48.694725,6.965275
425,GRAND EST,MEUSE,False,JONVILLE-EN-WOËVRE,Jonville en Woevre&FR30033,49.06583,5.785556
426,GRAND EST,MEURTHE-ET-MOSELLE,False,NANCY,Nancy-Charles III&FR30034,48.68817,6.190431
427,GRAND EST,MEURTHE-ET-MOSELLE,False,NANCY,Nancy-Libération&FR30036,48.69708,6.154194
428,GRAND EST,MEURTHE-ET-MOSELLE,False,VILLERS-LÈS-NANCY,Nancy-Brabois 2&FR30037,48.656944,6.136022
429,NOUVELLE-AQUITAINE,GIRONDE,False,BORDEAUX,GRAND PARC&FR31001,44.86139,-0.579444
430,NOUVELLE-AQUITAINE,GIRONDE,False,TALENCE,TALENCE&FR31002,44.800556,-0.588056
431,NOUVELLE-AQUITAINE,GIRONDE,False,BORDEAUX,BORDEAUX-BASTIDE&FR31003,44.849724,-0.543889
432,NOUVELLE-AQUITAINE,GIRONDE,False,MÉRIGNAC,MERIGNAC&FR31006,44.84139,-0.65
433,NOUVELLE-AQUITAINE,GIRONDE,False,BASSENS,BASSENS&FR31007,44.900276,-0.514722
434,NOUVELLE-AQUITAINE,GIRONDE,False,LE TEMPLE,LE TEMPLE&FR31008,44.865555,-0.939444
435,NOUVELLE-AQUITAINE,GIRONDE,False,AMBÈS,AMBES&FR31010,45.012223,-0.528333
436,NOUVELLE-AQUITAINE,PYRÉNÉES-ATLANTIQUES,False,BILLÈRE,BILLERE&FR31013,43.310833,-0.391111
437,NOUVELLE-AQUITAINE,PYRÉNÉES-ATLANTIQUES,False,BAYONNE,SAINT-CROUTS&FR31016,43.47972,-1.488056
438,NOUVELLE-AQUITAINE,PYRÉNÉES-ATLANTIQUES,False,ANGLET,ANGLET&FR31017,43.494031,-1.528765
439,NOUVELLE-AQUITAINE,PYRÉNÉES-ATLANTIQUES,False,LACQ,LACQ&FR31020,43.410557,-0.616944
440,NOUVELLE-AQUITAINE,PYRÉNÉES-ATLANTIQUES,False,LABASTIDE-CÉZÉRACQ,LABASTIDE CEZERACQ&FR31021,43.376276,-0.538192
441,NOUVELLE-AQUITAINE,PYRÉNÉES-ATLANTIQUES,False,MONT,LAGOR&FR31022,43.40972,-0.671667
442,NOUVELLE-AQUITAINE,PYRÉNÉES-ATLANTIQUES,False,MASLACQ,MASLACQ&FR31023,43.434166,-0.691944
443,NOUVELLE-AQUITAINE,PYRÉNÉES-ATLANTIQUES,False,MOURENX,MOURENX&FR31024,43.376945,-0.609444
444,NOUVELLE-AQUITAINE,LANDES,False,TARTAS,TARTAS Pelletrin&FR31026,43.838333,-0.810833
445,NOUVELLE-AQUITAINE,DORDOGNE,False,PÉRIGUEUX,PERIGUEUX&FR31033,45.18972,0.727222
446,NOUVELLE-AQUITAINE,LANDES,False,DAX,DAX&FR31036,43.704723,-1.038611
447,NOUVELLE-AQUITAINE,PYRÉNÉES-ATLANTIQUES,False,PAU,PAU TOURASSE&FR31039,43.31109,-0.352119
448,NOUVELLE-AQUITAINE,LOT-ET-GARONNE,False,MARMANDE,MARMANDE&FR31040,44.508656,0.142503
449,NOUVELLE-AQUITAINE,LANDES,False,MONT-DE-MARSAN,MONT DE MARSAN&FR31041,43.8961,-0.491403
450,NOUVELLE-AQUITAINE,PYRÉNÉES-ATLANTIQUES,False,BIARRITZ,Biarritz-hippodrome&FR31043,43.47024,-1.553843
451,NOUVELLE-AQUITAINE,GIRONDE,False,BORDEAUX,Bordeaux_GAUTIER&FR31045,44.83383,-0.59853
452,BOURGOGNE-FRANCHE-COMTE,SAÔNE-ET-LOIRE,False,CHALON-SUR-SAÔNE,Chalon Centre Ville&FR32001,46.782311,4.847322
453,BOURGOGNE-FRANCHE-COMTE,SAÔNE-ET-LOIRE,False,CHAMPFORGEUIL,Champforgueil&FR32002,46.821056,4.835083
454,BOURGOGNE-FRANCHE-COMTE,SAÔNE-ET-LOIRE,False,MONTCEAU-LES-MINES,Montceau-les-Mines 9me écluse&FR32005,46.678785,4.366893
455,BOURGOGNE-FRANCHE-COMTE,SAÔNE-ET-LOIRE,False,MÂCON,Macon Paul Bert&FR32006,46.316172,4.839994
456,BOURGOGNE-FRANCHE-COMTE,SAÔNE-ET-LOIRE,False,LE CREUSOT,Le Creusot Molette&FR32007,46.802375,4.417486
457,AUVERGNE-RHONE-ALPES,SAVOIE,False,CHAMBÉRY,PASTEUR&FR33101,45.56472,5.928333
458,AUVERGNE-RHONE-ALPES,SAVOIE,False,CHAMBÉRY,CHAMBERY LE HAUT&FR33102,45.59667,5.918611
459,AUVERGNE-RHONE-ALPES,SAVOIE,False,CHAMBÉRY,Chambéry Trafic&FR33105,45.56943,5.932986
460,AUVERGNE-RHONE-ALPES,SAVOIE,False,SAINT-JEAN-DE-MAURIENNE,SAINT JEAN&FR33111,45.274723,6.349722
461,AUVERGNE-RHONE-ALPES,SAVOIE,False,SAINT-MICHEL-DE-MAURIENNE,Maurienne Trafic&FR33113,45.209364,6.480326
462,AUVERGNE-RHONE-ALPES,HAUTE-SAVOIE,False,CHAMONIX-MONT-BLANC,CHAMONIX&FR33120,45.9225,6.87
463,AUVERGNE-RHONE-ALPES,SAVOIE,False,ALBERTVILLE,Albertville&FR33121,45.675,6.389722
464,AUVERGNE-RHONE-ALPES,SAVOIE,False,LÉCHÈRE ,La Léchère&FR33122,45.53583,6.471111
465,AUVERGNE-RHONE-ALPES,HAUTE-SAVOIE,False,ANNECY ,LOVERCHY&FR33201,45.89528,6.118333
466,AUVERGNE-RHONE-ALPES,HAUTE-SAVOIE,False,ANNECY ,NOVEL&FR33202,45.916943,6.135556
467,AUVERGNE-RHONE-ALPES,HAUTE-SAVOIE,False,ANNECY ,ANNECY Rocade&FR33203,45.9097,6.11825
468,AUVERGNE-RHONE-ALPES,HAUTE-SAVOIE,False,ANNEMASSE,ANNEMASSE&FR33211,46.19583,6.240556
469,AUVERGNE-RHONE-ALPES,HAUTE-SAVOIE,False,GAILLARD,GAILLARD&FR33212,46.19369,6.214858
470,AUVERGNE-RHONE-ALPES,HAUTE-SAVOIE,False,PASSY,PASSY&FR33220,45.92361,6.713611
471,AUVERGNE-RHONE-ALPES,HAUTE-SAVOIE,False,CHAMONIX-MONT-BLANC,BOSSONS&FR33232,45.907223,6.845833
472,AUVERGNE-RHONE-ALPES,HAUTE-SAVOIE,False,SAINT-GERMAIN-SUR-RHÔNE,St Germain/Rhône&FR33302,46.072224,5.820833
473,AUVERGNE-RHONE-ALPES,AIN,False,BOURG-EN-BRESSE,Bourg-en-Bresse&FR33305,46.211666,5.226389
474,CENTRE-VAL DE LOIRE,LOIRET,False,ORLÉANS,Gambetta&FR34013,47.907083,1.901139
475,CENTRE-VAL DE LOIRE,LOIRET,False,SAINT-JEAN-DE-BRAYE,St Jean&FR34014,47.917398,1.966258
476,CENTRE-VAL DE LOIRE,LOIRET,False,MARIGNY-LES-USAGES,Marigny-les-usages&FR34017,47.958972,2.009278
477,CENTRE-VAL DE LOIRE,INDRE-ET-LOIRE,False,JOUÉ-LÈS-TOURS,Joué lès Tours&FR34024,47.344139,0.653778
478,CENTRE-VAL DE LOIRE,INDRE-ET-LOIRE,False,TOURS,La Bruyère&FR34025,47.419083,0.682944
479,CENTRE-VAL DE LOIRE,INDRE-ET-LOIRE,False,CHANCEAUX-SUR-CHOISILLE,Tours péri-urbaine&FR34026,47.46925,0.717333
480,CENTRE-VAL DE LOIRE,INDRE-ET-LOIRE,False,TOURS,Pompidou&FR34028,47.394639,0.704861
481,CENTRE-VAL DE LOIRE,LOIRET,False,ORLÉANS,La_Source-CNRS&FR34029,47.83775,1.944667
482,CENTRE-VAL DE LOIRE,CHER,False,BOURGES,Bourges-Baffier&FR34030,47.075044,2.407183
483,CENTRE-VAL DE LOIRE,CHER,False,BOURGES,Leblanc&FR34032,47.082778,2.405333
484,CENTRE-VAL DE LOIRE,CHER,False,VERNEUIL,Verneuil&FR34038,46.814694,2.610069
485,CENTRE-VAL DE LOIRE,EURE-ET-LOIR,False,CHARTRES,Fulbert&FR34041,48.444417,1.510139
486,CENTRE-VAL DE LOIRE,EURE-ET-LOIR,False,OYSONVILLE,Oysonville&FR34043,48.391139,1.955611
487,CENTRE-VAL DE LOIRE,EURE-ET-LOIR,False,DREUX,Dreux Centre&FR34046,48.729694,1.358472
488,CENTRE-VAL DE LOIRE,EURE-ET-LOIR,False,SAINT-RÉMY-SUR-AVRE,Saint-Remy&FR34047,48.760889,1.233639
489,CENTRE-VAL DE LOIRE,EURE-ET-LOIR,False,CHARTRES,Chartres_trafic&FR34048,48.449158,1.492469
490,CENTRE-VAL DE LOIRE,INDRE,False,CHÂTEAUROUX,Chateauroux Sud&FR34051,46.798278,1.693139
491,CENTRE-VAL DE LOIRE,INDRE,False,VILLENTROIS-FAVEROLLES-EN-BERRY,Faverolles&FR34054,47.170167,1.409694
492,CENTRE-VAL DE LOIRE,INDRE,False,MONTIERCHAUME,Montierchaume&FR34056,46.864528,1.771944
493,CENTRE-VAL DE LOIRE,INDRE,False,ISSOUDUN,Issoudun Trafic ZR&FR34057,46.942941,2.003258
494,CENTRE-VAL DE LOIRE,LOIR-ET-CHER,False,BLOIS,Blois nord&FR34061,47.594256,1.302667
495,CENTRE-VAL DE LOIRE,LOIR-ET-CHER,False,BLOIS,Blois_trafic&FR34063,47.586544,1.326533
496,CENTRE-VAL DE LOIRE,LOIRET,False,MONTARGIS,Montargis_trafic&FR34064,48.006936,2.740111
497,CENTRE-VAL DE LOIRE,LOIRET,False,MONTARGIS,Montargis Fond&FR34065,47.996994,2.731511
498,CENTRE-VAL DE LOIRE,LOIRET,False,BAZOCHES-LES-GALLERANDES,Bazoches_CC&FR34108,48.166056,2.044028
499,NOUVELLE-AQUITAINE,HAUTE-VIENNE,False,SAINT-JUNIEN,ST JUNIEN - Fontaine&FR35002,45.89,0.9
500,NOUVELLE-AQUITAINE,CORRÈZE,False,BRIVE-LA-GAILLARDE,BRIVE - Dalton&FR35004,45.158745,1.537222
501,NOUVELLE-AQUITAINE,CREUSE,False,GUÉRET,GUERET - Nicolas&FR35005,46.17,1.87
502,NOUVELLE-AQUITAINE,CORRÈZE,False,TULLE,TULLE - Hugo&FR35006,45.26,1.76
503,NOUVELLE-AQUITAINE,HAUTE-VIENNE,False,LE PALAIS-SUR-VIENNE,PALAIS S/ V.- Garros&FR35007,45.869995,1.31
504,NOUVELLE-AQUITAINE,HAUTE-VIENNE,False,LIMOGES,LIMOGES - Aine&FR35010,45.829953,1.254846
505,NOUVELLE-AQUITAINE,CREUSE,False,LA NOUAILLE,LA NOUAILLE - MERA&FR35012,45.809998,2.06
506,NOUVELLE-AQUITAINE,HAUTE-VIENNE,False,SAILLAT-SUR-VIENNE,SAILLAT - Ipaper&FR35019,45.875823,0.823957
507,NOUVELLE-AQUITAINE,HAUTE-VIENNE,False,LIMOGES,LIMOGES - BERLAND&FR35027,45.84222,1.25967
508,AUVERGNE-RHONE-ALPES,DRÔME,False,PORTES-LÈS-VALENCE,Valence Périurb. Sud&FR36001,44.870243,4.876289
509,AUVERGNE-RHONE-ALPES,DRÔME,False,VALENCE,Valence Urb. Centre&FR36002,44.933514,4.893481
510,AUVERGNE-RHONE-ALPES,ARDÈCHE,False,SAINT-BAUZILE,Saint Bauzile CEC&FR36007,44.675938,4.673586
511,AUVERGNE-RHONE-ALPES,DRÔME,False,ROMANS-SUR-ISÈRE,Romans-sur-Isère&FR36019,45.0425,5.0443
512,AUVERGNE-RHONE-ALPES,DRÔME,False,SAINT-NAZAIRE-LE-DÉSERT,Drôme Rurale Sud-SND&FR36021,44.569443,5.278972
513,AUVERGNE-RHONE-ALPES,DRÔME,False,BOURG-LÈS-VALENCE,A7 Valence Est&FR36032,44.9492,4.890133
514,GUADELOUPE,GUADELOUPE,False,BAIE-MAHAULT,ST de Baie mahault&FR37001,16.257308,-61.591725
515,GUADELOUPE,GUADELOUPE,False,POINTE-À-PITRE,PTP-VICTOIRE&FR37006,16.23674,-61.534101
516,GUADELOUPE,GUADELOUPE,False,LES ABYMES,ST Vieux Bourg ABYMES&FR37007,16.25066,-61.527794
517,GUADELOUPE,GUADELOUPE,False,BASSE-TERRE,BT_PICHON&FR37010,15.994349,-61.727203
518,SAINT-MARTIN,SAINT-MARTIN,False,SAINT-MARTIN,SXM Marigot&FR37038,18.070114,-63.081481
519,GUADELOUPE,GUADELOUPE,False,LES ABYMES,ABYMES RN1&FR37040,16.254085,-61.53713
520,LA REUNION,LA REUNION,False,SAINT-DENIS,LYC. LISLET GEOFFROY&FR38001,-20.889893,55.46884
521,LA REUNION,LA REUNION,False,SAINT-DENIS,MONTGAILLARD&FR38002,-20.903294,55.468334
522,LA REUNION,LA REUNION,False,SAINT-DENIS,Ecole JOINVILLE&FR38008,-20.884575,55.453906
523,LA REUNION,LA REUNION,False,SAINTE-SUZANNE,Ecole La Marine&FR38009,-20.910585,55.618977
524,LA REUNION,LA REUNION,False,SAINT-PIERRE,Station Luther King&FR38011,-21.334406,55.45906
525,LA REUNION,LA REUNION,False,SAINT-PIERRE,Ligne Paradis&FR38014,-21.312895,55.474194
526,LA REUNION,LA REUNION,False,LE TAMPON,Station Bourg-Murat&FR38016,-21.204815,55.58262
527,LA REUNION,LA REUNION,False,SAINT-JOSEPH,Grand Coude&FR38017,-21.29433,55.62793
528,LA REUNION,LA REUNION,False,LE PORT,Centre Penitencier&FR38018,-20.9498,55.313828
529,LA REUNION,LA REUNION,False,SAINT-PAUL,Plateau Caillou&FR38020,-21.009739,55.272675
530,LA REUNION,LA REUNION,False,SAINT-PAUL,Grand Fond&FR38021,-21.032139,55.232563
531,LA REUNION,LA REUNION,False,SAINT-PIERRE,BD BANKS&FR38023,-21.331703,55.478949
532,LA REUNION,LA REUNION,False,SAINT-LEU,RDT SAINT-LEU&FR38024,-21.213212,55.302844
533,LA REUNION,LA REUNION,False,LA POSSESSION,Terrain de Sel&FR38091,-20.928686,55.332581
534,LA REUNION,LA REUNION,False,SAINT-LOUIS,Sarda Garriga&FR38098,-21.277075,55.403065
535,MARTINIQUE,MARTINIQUE,False,FORT-DE-FRANCE,Etang Zabricot&FR39003,14.603497,-61.041206
536,MARTINIQUE,MARTINIQUE,False,SCHŒLCHER,Ville de Schoelcher&FR39008,14.616389,-61.100792
537,MARTINIQUE,MARTINIQUE,False,LE LAMENTIN,Lamentin&FR39009,14.610653,-61.002586
538,MARTINIQUE,MARTINIQUE,False,FORT-DE-FRANCE,Concorde&FR39010,14.613844,-61.063492
539,MARTINIQUE,MARTINIQUE,False,FORT-DE-FRANCE,Reneville&FR39011,14.602253,-61.053642
540,MARTINIQUE,MARTINIQUE,False,SAINTE-LUCE,Sainte_Luce&FR39014,14.468869,-60.927417
541,MARTINIQUE,MARTINIQUE,False,FORT-DE-FRANCE,Hôtel de ville&FR39015,14.607444,-61.069778
542,MARTINIQUE,MARTINIQUE,False,LE ROBERT,Robert Bourg&FR39016,14.678025,-60.939056
543,MARTINIQUE,MARTINIQUE,False,FORT-DE-FRANCE,Bellevue&FR39017,14.601469,-61.085331
544,MARTINIQUE,MARTINIQUE,False,BELLEFONTAINE,Office du tourisme&FR39109,14.671083,-61.163361
545,GUYANE,GUYANE,False,KOUROU,Brady&FR40006,5.164248,-52.64649
546,GUYANE,GUYANE,False,MATOURY,Kalou&FR40007,4.84816,-52.3238
547,GUYANE,GUYANE,False,CAYENNE,Caiena3&FR40008,4.9378467,-52.32093
548,GUYANE,GUYANE,False,CAYENNE,Bouchon&FR40009,4.920833,-52.321944
549,GUYANE,GUYANE,False,MACOURIA,Matiti&FR40010,5.034602,-52.563795
550,CORSE,CORSE-DU-SUD,False,AJACCIO,AJACCIO CANETTO&FR41001,41.924694,8.735694
551,CORSE,HAUTE-CORSE,False,BASTIA,BASTIA GIRAUD&FR41002,42.697917,9.446417
552,CORSE,CORSE-DU-SUD,False,SARROLA-CARCOPINO,AJACCIO PIATANICCIA&FR41003,41.958028,8.820278
553,CORSE,HAUTE-CORSE,False,LUCCIANA,BASTIA LA MARANA&FR41004,42.535833,9.475972
554,CORSE,CORSE-DU-SUD,False,AJACCIO,AJACCIO SPOSATA&FR41007,41.949222,8.757583
555,CORSE,HAUTE-CORSE,False,BASTIA,BASTIA MONTESORO&FR41017,42.671333,9.434639
556,CORSE,HAUTE-CORSE,False,VENACO,VENACO&FR41024,42.236028,9.190028
557,CORSE,CORSE-DU-SUD,False,AJACCIO,AJACCIO ABBATUCCI&FR41059,41.92575,8.738278
558,CORSE,HAUTE-CORSE,False,BASTIA,BASTIA FANGO&FR41060,42.702833,9.446389
559,GRAND EST,BAS-RHIN,False,STRASBOURG,Strasbourg Neudorf Ecoquartier Danube&FR42010,48.572808,7.767833
560,GRAND EST,BAS-RHIN,False,HAGUENAU,Haguenau-Place marché aux bestiaux&FR42011,48.818352,7.786409
561,GRAND EST,MOSELLE,False,HÉMING,Héming Rue des Ecoles&FR42012,48.694513,6.965651
562,MAYOTTE,MAYOTTE,False,MAMOUDZOU,Kawéni Nord&FR43099,-12.761174,45.226197
563,OCCITANIE,TARN-ET-GARONNE,False,MONTAUBAN,Montauban&FR50060,44.01285657,1.37530522
564,OCCITANIE,PYRÉNÉES-ORIENTALES,False,PERPIGNAN,Perpignan bd Pyrénées&FR50224,42.69587,2.888483
565,BOURGOGNE-FRANCHE-COMTE,DOUBS,False,BESANÇON,Besancon Mégevand&FR82001,47.235973,6.023611
566,BOURGOGNE-FRANCHE-COMTE,DOUBS,False,MONTFAUCON,Montfaucon&FR82005,47.23461,6.076472
567,BOURGOGNE-FRANCHE-COMTE,DOUBS,False,BESANÇON,Besancon Prevoyance&FR82006,47.2474,6.015419
568,BOURGOGNE-FRANCHE-COMTE,DOUBS,False,MONTBÉLIARD,Montbéliard centre&FR82010,47.510307,6.794
569,BOURGOGNE-FRANCHE-COMTE,DOUBS,False,DAMBENOIS,Dambenois Citoyen&FR82012,47.538193,6.868361
570,BOURGOGNE-FRANCHE-COMTE,TERRITOIRE DE BELFORT,False,BELFORT,Belfort Octroi&FR82020,47.640667,6.859278
571,BOURGOGNE-FRANCHE-COMTE,DOUBS,False,MONTANDON,Montandon Baresans&FR82030,47.29464,6.825861
572,BOURGOGNE-FRANCHE-COMTE,JURA,False,DOLE,Dole centre&FR82040,47.09672,5.496389
573,BOURGOGNE-FRANCHE-COMTE,JURA,False,TAVAUX,Tavaux&FR82041,47.04261,5.400897
574,BOURGOGNE-FRANCHE-COMTE,JURA,False,DAMPARIS,Damparis&FR82042,47.06564,5.415028
575,BOURGOGNE-FRANCHE-COMTE,JURA,False,CHÂTENOIS,Chatenois&FR82043,47.14725,5.556117
576,BOURGOGNE-FRANCHE-COMTE,JURA,False,LONS-LE-SAUNIER,Lons-le-Saunier CV&FR82050,46.671307,5.556806
577,BOURGOGNE-FRANCHE-COMTE,SAÔNE,False,VESOUL,Vesoul Pres Caillet&FR82060,47.62,6.157611
578,BOURGOGNE-FRANCHE-COMTE,DOUBS,False,BAUME-LES-DAMES,Baume-les-Dames&FR82070,47.351288,6.359722
